"ID","a","b","c","d","e","f","g","h","predict"
"F00033342",2016,0,0,2,20,32,19,1,1
"F00033344",2015,0,0,2,15,37,16,3,1
"F00033346",2016,0,0,2,20,43,12,1,1
"F00033350",2015,0,0,2,60,42,7,2,1
"F00033351",2016,0,0,2,60,43,6,2,1
"F00033353",2016,0,0,2,20,38,15,1,1
"F00033354",2015,0,0,2,30,36,5,2,1
"F00033355",2015,0,0,2,60,34,19,2,1
"F00033356",2016,0,0,2,60,27,22,1,2
"F00033357",2138,0,0,2,5,10,8,2,0
"F00033358",2138,0,0,2,5,16,34,3,0
"F00033359",2138,0,0,2,10,6,28,1,0
"F00033360",2138,0,0,2,10,NA,33,2,0
"F00033361",2138,0,0,2,10,20,18,2,0
"F00033362",2139,0,0,2,10,20,33,1,0
"F00033365",2138,0,0,2,15,39,9,3,0
"F00033366",2139,0,0,2,20,21,32,2,0
"F00033367",2139,0,0,2,20,NA,18,3,0
"F00033369",2138,0,0,2,20,32,18,2,0
"F00033372",2138,0,0,2,20,46,7,2,0
"F00033378",2139,0,0,2,40,50,3,2,0
"F00033379",2138,0,0,2,50,21,26,3,0
"F00033380",2138,0,0,2,20,34,18,3,1
"F00033382",2139,0,0,2,55,46,8,2,1
"F00033384",2138,0,0,2,20,NA,6,2,1
"F00033386",2139,0,0,2,20,43,1,2,1
"F00033390",2267,0,0,2,10,15,33,3,0
"F00033393",2267,0,0,2,15,13,39,2,0
"F00033394",2267,0,0,2,15,32,21,2,0
"F00033395",2267,0,0,2,15,37,16,1,0
"F00033396",2267,0,0,2,15,40,0,2,0
"F00033397",2267,0,0,2,15,40,13,2,0
"F00033398",2267,0,0,2,15,44,9,1,0
"F00033399",2267,0,0,2,15,49,4,1,0
"F00033401",2267,0,0,2,20,17,34,2,0
"F00033405",2267,0,0,2,20,28,11,1,0
"F00033406",2267,0,0,2,20,32,22,3,0
"F00033407",2267,0,0,2,20,35,15,2,0
"F00033408",2267,0,0,2,20,37,20,2,0
"F00033410",2267,0,0,2,20,43,5,1,0
"F00033414",2267,0,0,2,20,51,3,3,0
"F00033415",2267,0,0,2,30,22,25,3,0
"F00033416",2267,0,0,2,30,28,15,2,0
"F00033417",2267,0,0,2,30,35,14,3,0
"F00033419",2267,0,0,2,40,19,34,3,0
"F00033421",2267,0,0,2,40,28,19,2,0
"F00033423",2267,0,0,2,40,35,19,2,0
"F00033424",2267,0,0,2,40,37,16,2,0
"F00033425",2267,0,0,2,40,40,10,3,0
"F00033426",2267,0,0,2,40,44,11,2,0
"F00033427",2267,0,0,2,40,46,3,1,0
"F00033429",2267,0,0,2,50,42,19,2,0
"F00033431",2267,0,0,2,60,33,15,2,0
"F00033432",2267,0,0,2,10,33,19,1,1
"F00033433",2267,0,0,2,20,27,25,2,1
"F00033434",2267,0,0,2,40,33,15,2,1
"F00033435",2267,0,0,2,20,22,31,2,1
"F00033439",2402,0,0,2,5,13,40,2,0
"F00033440",2401,0,0,2,5,21,30,1,0
"F00033442",2401,0,0,2,10,12,40,2,0
"F00033444",2401,0,0,2,15,29,15,1,0
"F00033445",2401,0,0,2,15,40,14,3,0
"F00033446",2401,0,0,2,20,10,24,1,0
"F00033447",2401,0,0,2,20,15,37,3,0
"F00033448",2401,0,0,2,20,20,20,3,0
"F00033449",2401,0,0,2,20,31,20,2,0
"F00033450",2401,0,0,2,20,NA,17,2,0
"F00033451",2402,0,0,2,20,34,14,2,0
"F00033452",2401,0,0,2,20,36,19,2,0
"F00033456",2401,0,0,2,25,NA,36,1,0
"F00033458",2401,0,0,2,25,37,18,2,0
"F00033461",2401,0,0,2,30,27,22,2,0
"F00033463",2402,0,0,2,30,38,17,1,0
"F00033466",2402,0,0,2,40,NA,25,2,0
"F00033468",2401,0,0,2,40,46,2,3,0
"F00033470",2401,0,0,2,20,32,30,1,1
"F00033471",2402,0,0,2,20,NA,30,1,1
"F00033473",2402,0,0,2,10,40,10,1,1
"F00033474",2401,0,0,2,40,14,37,1,1
"F00033476",2401,0,0,2,20,NA,10,1,1
"F00033483",2542,0,0,2,20,31,26,2,0
"F00033484",2542,0,0,2,20,32,11,2,0
"F00033486",2541,0,0,2,20,44,13,1,0
"F00033489",2541,0,0,2,20,53,3,2,0
"F00033490",2542,0,0,2,30,NA,5,2,0
"F00033491",2542,0,0,2,40,25,6,2,0
"F00033493",2542,0,0,2,40,36,21,3,0
"F00033496",2541,0,0,2,30,44,15,1,1
"F00033497",2542,0,0,2,5,33,25,1,1
"F00033499",2542,0,0,2,20,NA,4,1,1
"F00033501",2688,0,0,2,5,5,37,3,0
"F00033502",2687,0,0,2,10,57,1,1,0
"F00033503",2688,0,0,2,15,NA,10,2,0
"F00033504",2687,0,0,2,15,40,2,2,0
"F00033505",2688,0,0,2,15,49,8,2,0
"F00033508",2688,0,0,2,20,29,8,2,0
"F00033515",2688,0,0,2,25,31,27,3,0
"F00033516",2688,0,0,2,30,30,27,2,0
"F00033517",2688,0,0,2,30,NA,22,2,0
"F00033518",2688,0,0,2,30,53,5,3,0
"F00033519",2688,0,0,2,35,32,19,2,0
"F00033521",2688,0,0,2,50,30,21,3,0
"F00033522",2688,0,0,2,60,28,27,1,0
"F00033524",2688,0,0,2,15,33,20,1,1
"F00033525",2688,0,0,2,40,26,28,3,1
"F00033526",2687,0,0,2,40,50,7,2,1
"F00033527",2688,0,0,2,15,40,9,3,1
"F00033529",2840,0,0,2,10,55,8,3,0
"F00033531",2840,0,0,2,15,NA,21,3,0
"F00033532",2840,0,0,2,15,54,1,2,0
"F00033533",2840,0,0,2,20,24,23,1,0
"F00033536",2840,0,0,2,25,35,21,2,0
"F00033539",2840,0,0,2,40,7,28,2,0
"F00033540",2840,0,0,2,40,24,26,2,0
"F00033542",2840,0,0,2,40,41,20,3,0
"F00033543",2840,0,0,2,40,44,13,1,0
"F00033544",2840,0,0,2,40,50,2,2,0
"F00033549",2840,0,0,2,20,37,10,2,1
"F00033551",2999,0,0,2,5,35,22,2,0
"F00033552",2999,0,0,2,10,17,39,1,0
"F00033555",2999,0,0,2,10,41,12,2,0
"F00033557",2999,0,0,2,15,50,1,1,0
"F00033558",2999,0,0,2,20,35,14,1,0
"F00033559",2999,0,0,2,20,35,29,2,0
"F00033560",2999,0,0,2,20,41,18,2,0
"F00033565",2999,0,0,2,30,40,14,2,0
"F00033567",2999,0,0,2,40,NA,11,1,0
"F00033570",2999,0,0,2,30,40,24,2,1
"F00033571",2999,0,0,2,30,55,4,1,1
"F00033572",2999,0,0,2,10,56,9,2,1
"F00033576",2999,0,0,2,15,38,14,2,2
"F00033577",3165,0,0,2,10,20,25,2,0
"F00033578",3165,0,0,2,5,28,27,2,0
"F00033579",3165,0,0,2,15,39,20,1,0
"F00033582",3164,0,0,2,20,37,21,1,0
"F00033584",3165,0,0,2,25,20,35,3,0
"F00033587",3164,0,0,2,5,27,23,2,1
"F00033589",3164,0,0,2,20,39,20,2,1
"F00033594",3164,0,0,2,60,49,12,1,1
"F00033595",3164,0,0,2,20,42,15,1,2
"F00033596",3336,0,0,2,5,36,19,1,0
"F00033597",3337,0,0,2,10,NA,11,2,0
"F00033599",3337,0,0,2,15,28,14,3,0
"F00033601",3336,0,0,2,20,28,30,2,0
"F00033602",3337,0,0,2,20,48,7,2,0
"F00033604",3336,0,0,2,20,50,7,1,0
"F00033606",3337,0,0,2,30,45,16,2,0
"F00033608",3336,0,0,2,60,22,39,2,0
"F00033609",3336,0,0,2,10,28,31,2,1
"F00033614",3337,0,0,2,20,30,23,3,2
"F00033616",3515,0,0,2,15,27,31,2,0
"F00033619",3516,0,0,2,30,45,12,2,0
"F00033620",3516,0,0,2,50,NA,22,2,0
"F00033621",3516,0,0,2,20,22,39,1,1
"F00033624",3515,0,0,2,30,45,20,1,1
"F00033625",3516,0,0,2,40,14,16,2,1
"F00033626",3515,0,0,2,20,34,22,3,1
"F00033627",3516,0,0,2,20,58,7,2,1
"F00033628",3702,0,0,2,5,40,22,1,0
"F00033630",3702,0,0,2,10,13,35,2,0
"F00033631",3702,0,0,2,10,20,28,2,0
"F00033632",3702,0,0,2,20,29,30,2,0
"F00033633",3702,0,0,2,40,50,7,3,0
"F00033634",3702,0,0,2,55,51,8,2,0
"F00033635",3702,0,0,2,20,NA,36,2,1
"F00033637",3702,0,0,2,10,35,23,2,1
"F00033639",3895,0,0,2,20,5,46,2,0
"F00033640",3895,0,0,2,20,25,26,2,0
"F00033642",3896,0,0,2,20,51,14,2,0
"F00033644",3895,0,0,2,20,42,14,2,1
"F00033645",3895,0,0,2,20,35,17,2,1
"F00033647",4097,0,0,2,20,12,43,1,0
"F00033648",4097,0,0,2,20,21,46,3,0
"F00033653",168,0,1,2,10,12,1,2,0
"F00033655",168,0,1,2,30,NA,1,3,0
"F00033657",188,0,1,2,10,5,5,1,0
"F00033658",188,0,1,2,10,13,3,3,0
"F00033659",188,0,1,2,20,10,3,2,0
"F00033660",188,0,1,2,25,13,2,2,0
"F00033661",188,0,1,2,40,17,3,1,0
"F00033663",209,0,1,2,50,NA,4,1,0
"F00033665",257,0,1,2,15,8,0,2,0
"F00033666",257,0,1,2,20,14,8,2,0
"F00033667",256,0,1,2,30,19,7,3,0
"F00033670",283,0,1,2,15,14,11,2,0
"F00033672",283,0,1,2,20,10,6,2,0
"F00033675",283,0,1,2,25,15,11,1,0
"F00033676",283,0,1,2,25,NA,4,2,0
"F00033677",283,0,1,2,30,22,1,2,0
"F00033678",283,0,1,2,40,NA,11,1,0
"F00033679",283,0,1,2,50,18,4,1,0
"F00033680",311,0,1,2,10,22,7,1,0
"F00033681",312,0,1,2,15,NA,10,2,0
"F00033684",312,0,1,2,40,18,4,2,0
"F00033685",312,0,1,2,40,26,0,1,0
"F00033686",342,0,1,2,5,18,13,2,0
"F00033688",342,0,1,2,20,18,8,3,0
"F00033689",342,0,1,2,25,14,8,1,0
"F00033690",342,0,1,2,25,21,1,2,0
"F00033691",342,0,1,2,40,14,13,2,0
"F00033692",342,0,1,2,40,15,13,2,0
"F00033693",342,0,1,2,40,18,7,1,0
"F00033694",342,0,1,2,50,12,12,3,0
"F00033695",342,0,1,2,70,8,8,2,0
"F00033696",375,0,1,2,10,NA,9,2,0
"F00033697",375,0,1,2,20,5,6,2,0
"F00033698",375,0,1,2,20,20,9,2,0
"F00033699",375,0,1,2,30,13,11,3,0
"F00033702",375,0,1,2,30,24,1,1,0
"F00033703",375,0,1,2,40,12,9,1,0
"F00033704",375,0,1,2,50,13,7,2,0
"F00033706",410,0,1,2,10,20,11,1,0
"F00033707",410,0,1,2,10,22,6,2,0
"F00033708",410,0,1,2,10,25,0,3,0
"F00033709",411,0,1,2,10,NA,1,3,0
"F00033710",411,0,1,2,15,6,9,1,0
"F00033712",411,0,1,2,15,17,3,3,0
"F00033713",410,0,1,2,20,13,3,1,0
"F00033715",410,0,1,2,20,20,2,1,0
"F00033716",411,0,1,2,20,20,8,2,0
"F00033719",411,0,1,2,20,NA,5,1,0
"F00033721",410,0,1,2,30,12,15,2,0
"F00033722",410,0,1,2,30,16,6,1,0
"F00033723",411,0,1,2,30,22,2,2,0
"F00033726",410,0,1,2,45,NA,4,1,0
"F00033727",411,0,1,2,50,26,7,1,0
"F00033732",448,0,1,2,20,15,15,3,0
"F00033736",448,0,1,2,30,9,16,2,0
"F00033737",448,0,1,2,30,11,14,2,0
"F00033739",448,0,1,2,30,14,3,2,0
"F00033740",448,0,1,2,30,15,11,3,0
"F00033741",448,0,1,2,30,24,5,2,0
"F00033744",448,0,1,2,40,24,0,2,0
"F00033745",448,0,1,2,45,20,6,1,0
"F00033746",448,0,1,2,50,22,6,2,0
"F00033749",448,0,1,2,70,28,1,1,0
"F00033751",448,0,1,2,50,24,4,2,1
"F00033752",488,0,1,2,20,NA,11,2,0
"F00033756",488,0,1,2,5,10,2,2,0
"F00033758",488,0,1,2,10,20,4,2,0
"F00033763",488,0,1,2,20,12,13,2,0
"F00033764",488,0,1,2,20,15,14,2,0
"F00033765",488,0,1,2,20,17,7,3,0
"F00033768",488,0,1,2,20,18,15,1,0
"F00033769",488,0,1,2,20,19,7,1,0
"F00033772",489,0,1,2,25,13,13,2,0
"F00033774",488,0,1,2,25,15,17,2,0
"F00033775",488,0,1,2,25,18,5,2,0
"F00033776",489,0,1,2,25,25,4,3,0
"F00033777",488,0,1,2,25,26,1,2,0
"F00033782",488,0,1,2,30,20,1,2,0
"F00033784",488,0,1,2,40,19,0,1,0
"F00033785",488,0,1,2,40,21,10,2,0
"F00033786",489,0,1,2,40,24,5,1,0
"F00033787",488,0,1,2,40,29,3,2,0
"F00033791",488,0,1,2,50,18,11,2,0
"F00033794",488,0,1,2,60,24,2,1,0
"F00033796",488,0,1,2,20,17,12,3,1
"F00033797",531,0,1,2,40,24,5,2,0
"F00033798",531,0,1,2,10,10,14,3,0
"F00033800",531,0,1,2,10,12,16,1,0
"F00033801",531,0,1,2,10,18,2,2,0
"F00033803",531,0,1,2,15,6,18,2,0
"F00033807",531,0,1,2,15,20,12,1,0
"F00033811",531,0,1,2,20,18,15,2,0
"F00033812",531,0,1,2,20,19,15,1,0
"F00033813",531,0,1,2,20,NA,7,3,0
"F00033818",531,0,1,2,25,28,2,2,0
"F00033819",531,0,1,2,30,NA,17,2,0
"F00033821",531,0,1,2,30,34,2,1,0
"F00033823",531,0,1,2,40,17,18,2,0
"F00033826",531,0,1,2,40,30,2,1,0
"F00033827",531,0,1,2,50,10,13,3,0
"F00033828",531,0,1,2,50,18,14,1,0
"F00033830",531,0,1,2,50,NA,5,2,0
"F00033831",531,0,1,2,50,28,12,3,0
"F00033832",531,0,1,2,50,32,0,1,0
"F00033835",577,0,1,2,5,14,5,2,0
"F00033836",577,0,1,2,5,NA,0,3,0
"F00033837",577,0,1,2,5,20,13,2,0
"F00033838",577,0,1,2,5,23,3,2,0
"F00033839",577,0,1,2,5,30,1,2,0
"F00033840",577,0,1,2,10,12,8,2,0
"F00033845",577,0,1,2,10,25,9,1,0
"F00033846",577,0,1,2,15,16,17,2,0
"F00033848",577,0,1,2,20,15,18,2,0
"F00033849",577,0,1,2,20,18,14,2,0
"F00033851",577,0,1,2,20,21,14,1,0
"F00033853",577,0,1,2,20,23,9,2,0
"F00033854",577,0,1,2,20,23,13,3,0
"F00033855",577,0,1,2,20,25,5,2,0
"F00033856",577,0,1,2,20,27,4,2,0
"F00033857",577,0,1,2,25,6,17,1,0
"F00033858",577,0,1,2,25,15,16,3,0
"F00033865",577,0,1,2,30,20,3,2,0
"F00033867",577,0,1,2,30,27,6,2,0
"F00033868",577,0,1,2,30,34,0,3,0
"F00033870",577,0,1,2,35,NA,12,1,0
"F00033875",577,0,1,2,40,19,13,2,0
"F00033876",577,0,1,2,40,NA,7,2,0
"F00033877",577,0,1,2,40,23,18,2,0
"F00033878",577,0,1,2,40,26,7,3,0
"F00033879",577,0,1,2,40,27,4,2,0
"F00033880",577,0,1,2,40,29,6,2,0
"F00033881",577,0,1,2,40,NA,3,1,0
"F00033882",577,0,1,2,50,22,0,3,0
"F00033884",577,0,1,2,50,29,5,2,0
"F00033885",577,0,1,2,60,12,12,2,0
"F00033890",577,0,1,2,15,21,7,1,1
"F00033891",577,0,1,2,25,NA,3,2,1
"F00033892",625,0,1,2,35,23,11,1,0
"F00033893",625,0,1,2,5,15,15,2,0
"F00033895",626,0,1,2,10,NA,10,2,0
"F00033896",626,0,1,2,10,37,2,1,0
"F00033898",626,0,1,2,15,25,1,3,0
"F00033900",625,0,1,2,20,NA,17,2,0
"F00033901",625,0,1,2,20,17,10,2,0
"F00033902",625,0,1,2,20,19,2,3,0
"F00033904",626,0,1,2,20,20,14,1,0
"F00033907",625,0,1,2,20,26,6,1,0
"F00033908",626,0,1,2,20,33,0,1,0
"F00033909",626,0,1,2,25,20,5,2,0
"F00033911",625,0,1,2,30,19,10,1,0
"F00033912",626,0,1,2,40,10,15,1,0
"F00033913",625,0,1,2,40,13,15,1,0
"F00033914",625,0,1,2,40,15,13,1,0
"F00033917",625,0,1,2,40,25,7,2,0
"F00033920",625,0,1,2,50,NA,15,3,0
"F00033922",625,0,1,2,50,28,4,2,0
"F00033924",625,0,1,2,50,40,0,2,0
"F00033926",625,0,1,2,60,12,18,2,0
"F00033928",625,0,1,2,60,NA,20,2,0
"F00033930",625,0,1,2,60,34,5,2,0
"F00033932",625,0,1,2,80,18,13,2,0
"F00033933",625,0,1,2,20,16,16,3,1
"F00033936",677,0,1,2,30,NA,17,2,0
"F00033937",677,0,1,2,5,24,2,1,0
"F00033939",677,0,1,2,10,29,11,1,0
"F00033940",677,0,1,2,10,34,1,1,0
"F00033941",677,0,1,2,15,8,20,2,0
"F00033942",677,0,1,2,15,13,20,2,0
"F00033943",677,0,1,2,15,17,13,2,0
"F00033947",677,0,1,2,15,39,1,2,0
"F00033948",677,0,1,2,20,16,12,1,0
"F00033952",677,0,1,2,20,30,3,2,0
"F00033954",677,0,1,2,20,NA,1,2,0
"F00033956",677,0,1,2,25,17,16,2,0
"F00033957",677,0,1,2,30,12,18,2,0
"F00033958",677,0,1,2,30,13,17,2,0
"F00033959",677,0,1,2,30,15,11,3,0
"F00033960",677,0,1,2,30,19,12,1,0
"F00033965",677,0,1,2,40,10,3,2,0
"F00033966",677,0,1,2,40,13,17,3,0
"F00033969",677,0,1,2,40,25,8,3,0
"F00033971",677,0,1,2,40,28,8,1,0
"F00033972",677,0,1,2,40,30,0,2,0
"F00033973",677,0,1,2,45,13,16,2,0
"F00033974",677,0,1,2,45,38,4,3,0
"F00033975",677,0,1,2,50,20,14,1,0
"F00033976",677,0,1,2,50,26,6,2,0
"F00033979",677,0,1,2,80,17,18,1,0
"F00033980",677,0,1,2,80,20,15,2,0
"F00033982",677,0,1,2,5,17,15,2,1
"F00033983",677,0,1,2,20,20,15,1,2
"F00033986",731,0,1,2,10,NA,1,2,0
"F00033987",732,0,1,2,10,10,19,3,0
"F00033990",732,0,1,2,10,NA,10,3,0
"F00033992",731,0,1,2,10,28,4,1,0
"F00033994",731,0,1,2,10,29,6,3,0
"F00033995",732,0,1,2,15,25,7,3,0
"F00033998",732,0,1,2,20,6,21,3,0
"F00034003",731,0,1,2,20,20,13,2,0
"F00034004",732,0,1,2,20,22,9,2,0
"F00034005",732,0,1,2,20,22,13,1,0
"F00034006",732,0,1,2,20,24,11,2,0
"F00034011",731,0,1,2,30,8,22,3,0
"F00034012",731,0,1,2,30,17,12,3,0
"F00034016",732,0,1,2,40,22,7,2,0
"F00034018",731,0,1,2,40,24,14,2,0
"F00034019",731,0,1,2,40,26,12,2,0
"F00034020",731,0,1,2,40,28,6,1,0
"F00034022",731,0,1,2,75,20,10,1,0
"F00034023",731,0,1,2,40,18,12,3,1
"F00034024",732,0,1,2,5,29,7,1,1
"F00034026",731,0,1,2,40,28,5,1,1
"F00034027",790,0,1,2,5,NA,21,3,0
"F00034029",790,0,1,2,5,11,22,3,0
"F00034031",789,0,1,2,5,40,0,2,0
"F00034032",789,0,1,2,10,17,21,3,0
"F00034033",790,0,1,2,10,20,18,3,0
"F00034034",790,0,1,2,10,32,4,2,0
"F00034035",789,0,1,2,15,7,14,2,0
"F00034036",789,0,1,2,15,12,20,1,0
"F00034041",789,0,1,2,20,27,14,1,0
"F00034042",789,0,1,2,20,28,9,2,0
"F00034044",790,0,1,2,20,37,1,2,0
"F00034045",789,0,1,2,25,NA,22,1,0
"F00034046",789,0,1,2,25,20,14,2,0
"F00034047",790,0,1,2,25,20,15,3,0
"F00034049",789,0,1,2,25,NA,14,1,0
"F00034050",789,0,1,2,25,34,1,2,0
"F00034051",789,0,1,2,30,11,23,3,0
"F00034052",789,0,1,2,30,17,9,1,0
"F00034053",789,0,1,2,30,24,9,3,0
"F00034054",789,0,1,2,30,25,12,2,0
"F00034056",789,0,1,2,30,40,1,2,0
"F00034057",789,0,1,2,40,15,3,1,0
"F00034058",789,0,1,2,40,20,23,2,0
"F00034060",789,0,1,2,40,33,7,2,0
"F00034063",789,0,1,2,50,26,9,3,0
"F00034067",790,0,1,2,40,24,8,2,1
"F00034068",789,0,1,2,20,NA,23,2,1
"F00034069",851,0,1,2,15,31,6,1,0
"F00034070",850,0,1,2,20,16,16,1,0
"F00034071",851,0,1,2,5,32,4,2,0
"F00034072",851,0,1,2,5,34,5,1,0
"F00034073",851,0,1,2,10,13,19,1,0
"F00034074",851,0,1,2,10,16,16,2,0
"F00034075",851,0,1,2,10,17,17,1,0
"F00034076",851,0,1,2,10,19,14,1,0
"F00034077",851,0,1,2,10,23,15,1,0
"F00034078",851,0,1,2,10,32,2,1,0
"F00034079",851,0,1,2,15,5,24,3,0
"F00034081",850,0,1,2,15,30,2,2,0
"F00034082",851,0,1,2,15,35,4,1,0
"F00034084",851,0,1,2,20,9,24,2,0
"F00034085",851,0,1,2,20,10,16,2,0
"F00034086",851,0,1,2,20,13,19,3,0
"F00034087",851,0,1,2,20,15,23,1,0
"F00034088",851,0,1,2,20,23,15,2,0
"F00034089",851,0,1,2,20,25,13,2,0
"F00034090",851,0,1,2,20,30,5,2,0
"F00034091",851,0,1,2,20,39,1,3,0
"F00034093",851,0,1,2,25,28,4,2,0
"F00034095",851,0,1,2,25,29,16,2,0
"F00034096",850,0,1,2,25,34,6,3,0
"F00034098",851,0,1,2,30,19,20,3,0
"F00034100",851,0,1,2,35,12,22,2,0
"F00034101",851,0,1,2,35,20,19,3,0
"F00034102",851,0,1,2,35,28,4,3,0
"F00034103",850,0,1,2,40,13,19,2,0
"F00034104",851,0,1,2,40,13,24,3,0
"F00034107",851,0,1,2,40,NA,0,3,0
"F00034113",851,0,1,2,60,28,6,1,0
"F00034114",851,0,1,2,60,35,1,1,0
"F00034116",851,0,1,2,40,14,24,2,1
"F00034121",915,0,1,2,5,7,20,2,0
"F00034122",916,0,1,2,5,20,11,2,0
"F00034123",915,0,1,2,5,20,15,2,0
"F00034126",915,0,1,2,5,33,4,1,0
"F00034127",915,0,1,2,10,5,10,3,0
"F00034128",915,0,1,2,10,14,22,1,0
"F00034129",915,0,1,2,10,16,23,3,0
"F00034130",916,0,1,2,10,20,13,2,0
"F00034131",915,0,1,2,10,20,14,2,0
"F00034132",915,0,1,2,10,20,16,3,0
"F00034133",915,0,1,2,10,22,17,1,0
"F00034135",915,0,1,2,10,NA,7,2,0
"F00034138",915,0,1,2,15,23,18,3,0
"F00034139",916,0,1,2,15,NA,2,3,0
"F00034141",915,0,1,2,20,16,15,2,0
"F00034144",915,0,1,2,20,26,7,1,0
"F00034147",915,0,1,2,20,NA,0,1,0
"F00034149",916,0,1,2,30,14,20,2,0
"F00034152",915,0,1,2,30,NA,2,3,0
"F00034153",916,0,1,2,30,NA,8,2,0
"F00034154",915,0,1,2,30,NA,9,2,0
"F00034156",916,0,1,2,30,39,3,2,0
"F00034157",915,0,1,2,35,30,1,1,0
"F00034159",916,0,1,2,40,11,16,1,0
"F00034161",915,0,1,2,40,20,15,1,0
"F00034162",916,0,1,2,40,29,8,1,0
"F00034164",915,0,1,2,50,12,25,1,0
"F00034165",915,0,1,2,50,21,16,1,0
"F00034167",916,0,1,2,60,28,15,1,0
"F00034168",915,0,1,2,60,30,8,1,0
"F00034169",915,0,1,2,75,21,9,3,0
"F00034170",915,0,1,2,80,36,6,2,0
"F00034171",916,0,1,2,40,39,4,3,1
"F00034172",915,0,1,2,50,NA,9,3,1
"F00034173",915,0,1,2,30,33,10,1,1
"F00034174",916,0,1,2,50,32,7,2,1
"F00034176",984,0,1,2,20,32,10,3,0
"F00034181",984,0,1,2,10,32,7,1,0
"F00034182",984,0,1,2,10,38,1,3,0
"F00034183",984,0,1,2,15,10,24,2,0
"F00034184",984,0,1,2,15,NA,15,3,0
"F00034186",984,0,1,2,15,37,1,1,0
"F00034187",984,0,1,2,20,15,26,3,0
"F00034188",984,0,1,2,20,16,22,2,0
"F00034189",984,0,1,2,20,17,24,2,0
"F00034190",984,0,1,2,20,25,12,2,0
"F00034193",984,0,1,2,20,27,10,1,0
"F00034195",984,0,1,2,20,28,9,1,0
"F00034196",984,0,1,2,20,30,11,2,0
"F00034197",984,0,1,2,20,34,6,2,0
"F00034198",984,0,1,2,20,NA,0,3,0
"F00034199",984,0,1,2,20,40,0,1,0
"F00034200",984,0,1,2,25,NA,26,1,0
"F00034202",984,0,1,2,25,20,17,2,0
"F00034204",984,0,1,2,25,21,18,2,0
"F00034205",984,0,1,2,25,31,1,2,0
"F00034206",984,0,1,2,25,34,5,1,0
"F00034207",984,0,1,2,25,37,2,2,0
"F00034208",984,0,1,2,30,10,18,3,0
"F00034211",984,0,1,2,30,29,10,1,0
"F00034212",984,0,1,2,30,30,2,2,0
"F00034213",984,0,1,2,30,NA,1,1,0
"F00034214",984,0,1,2,30,34,7,3,0
"F00034215",984,0,1,2,30,NA,8,1,0
"F00034216",984,0,1,2,35,33,7,2,0
"F00034218",984,0,1,2,40,20,18,2,0
"F00034220",984,0,1,2,40,25,13,3,0
"F00034224",984,0,1,2,40,42,1,3,0
"F00034227",984,0,1,2,50,16,24,3,0
"F00034228",984,0,1,2,50,20,19,1,0
"F00034229",984,0,1,2,50,20,20,1,0
"F00034232",984,0,1,2,60,26,12,2,0
"F00034234",984,0,1,2,90,20,20,1,0
"F00034237",1056,0,1,2,5,23,15,2,0
"F00034238",1056,0,1,2,5,NA,12,2,0
"F00034239",1056,0,1,2,5,NA,5,2,0
"F00034240",1056,0,1,2,10,8,19,1,0
"F00034242",1056,0,1,2,10,19,21,1,0
"F00034243",1056,0,1,2,10,27,17,2,0
"F00034246",1056,0,1,2,15,17,22,1,0
"F00034247",1056,0,1,2,15,17,27,2,0
"F00034248",1056,0,1,2,15,21,21,3,0
"F00034250",1056,0,1,2,15,28,11,3,0
"F00034251",1056,0,1,2,15,36,1,2,0
"F00034252",1056,0,1,2,20,9,27,3,0
"F00034254",1056,0,1,2,20,13,23,1,0
"F00034255",1056,0,1,2,20,14,20,2,0
"F00034256",1056,0,1,2,20,15,12,2,0
"F00034258",1056,0,1,2,20,20,22,2,0
"F00034261",1056,0,1,2,20,26,19,3,0
"F00034262",1056,0,1,2,20,35,4,1,0
"F00034264",1056,0,1,2,25,17,23,2,0
"F00034267",1056,0,1,2,30,6,27,1,0
"F00034268",1056,0,1,2,30,17,26,1,0
"F00034269",1056,0,1,2,30,20,7,2,0
"F00034270",1056,0,1,2,30,20,25,2,0
"F00034273",1056,0,1,2,30,29,14,2,0
"F00034274",1056,0,1,2,30,37,4,1,0
"F00034277",1056,0,1,2,35,37,0,1,0
"F00034278",1056,0,1,2,35,37,7,2,0
"F00034279",1056,0,1,2,40,19,13,2,0
"F00034280",1056,0,1,2,40,20,23,3,0
"F00034283",1056,0,1,2,40,31,7,2,0
"F00034284",1056,0,1,2,40,36,1,1,0
"F00034285",1056,0,1,2,45,20,17,3,0
"F00034287",1056,0,1,2,50,31,5,1,0
"F00034288",1056,0,1,2,60,18,24,2,0
"F00034289",1056,0,1,2,60,30,2,1,0
"F00034291",1056,0,1,2,60,42,4,3,0
"F00034295",1056,0,1,2,70,26,10,1,1
"F00034296",1056,0,1,2,10,22,17,2,1
"F00034298",1056,0,1,2,40,22,17,2,1
"F00034301",1056,0,1,2,30,26,11,3,1
"F00034304",1132,0,1,2,5,11,18,1,0
"F00034308",1132,0,1,2,10,19,23,1,0
"F00034309",1132,0,1,2,10,20,10,3,0
"F00034310",1132,0,1,2,10,20,15,2,0
"F00034312",1132,0,1,2,10,30,8,2,0
"F00034313",1132,0,1,2,10,32,1,3,0
"F00034317",1132,0,1,2,15,29,8,2,0
"F00034318",1132,0,1,2,15,32,10,2,0
"F00034320",1132,0,1,2,20,18,12,3,0
"F00034323",1132,0,1,2,20,23,13,1,0
"F00034325",1132,0,1,2,20,27,12,2,0
